nombre_ruta_semantica,cluster_fisico_id,hotspot_id,latitude,longitude,total_camiones,avg_permanencia_min,avg_conduccion_horas,avg_conduccion_post_horas,opportunity_score,top_3_origenes,top_3_destinos
Murcia - Songonera la Seca - Murcia - Covera,96,hs_1,37.97918166649245,-1.1542512174932587,2,22.9,0.2,0.2,0.06,"Murcia - Songonera la Seca (2 camiones, 100.0%)","Murcia - Covera (2 camiones, 100.0%)"
Murcia - Songonera la Seca - Murcia - Covera,97,hs_131,37.636442508993795,-1.006581514210889,2,38.6,0.5,0.3,0.095,"Murcia - Songonera la Seca (2 camiones, 100.0%)","Murcia - Covera (2 camiones, 100.0%)"
Murcia - Songonera la Seca - Murcia - Covera,98,hs_1,37.97918166649245,-1.1542512174932587,1,15.1,0.0,0.3,0.015,"Murcia - Songonera la Seca (1 camiones, 100.0%)","Murcia - Covera (1 camiones, 100.0%)"
Murcia - Songonera la Seca - Murcia - Covera,98,hs_41,37.86604881403345,-1.1294690649560328,1,10.4,0.2,0.1,0.024,"Murcia - Songonera la Seca (1 camiones, 100.0%)","Murcia - Covera (1 camiones, 100.0%)"
Murcia - Songonera la Seca - Murcia - Covera,99,hs_20,37.6050074882613,-0.9822946155772079,2,61.4,0.7,0.4,0.132,"Murcia - Songonera la Seca (2 camiones, 100.0%)","Murcia - Covera (2 camiones, 100.0%)"
Murcia - Songonera la Seca - Murcia - Covera,100,hs_150,37.71305154236873,-1.1814960440101567,2,87.6,0.5,0.3,0.144,"Murcia - Songonera la Seca (2 camiones, 100.0%)","Murcia - Covera (2 camiones, 100.0%)"
Murcia - Songonera la Seca - Murcia - Covera,101,hs_1,37.97918166649245,-1.1542512174932587,1,56.4,0.1,0.3,0.063,"Murcia - Songonera la Seca (1 camiones, 100.0%)","Murcia - Covera (1 camiones, 100.0%)"
Murcia - Songonera la Seca - Murcia - Covera,101,hs_41,37.86604881403345,-1.1294690649560328,1,11.6,0.3,0.2,0.032,"Murcia - Songonera la Seca (1 camiones, 100.0%)","Murcia - Covera (1 camiones, 100.0%)"
Murcia - Songonera la Seca - Murcia - Covera,102,hs_1,37.97918166649245,-1.1542512174932587,1,36.3,0.1,0.5,0.043,"Murcia - Songonera la Seca (1 camiones, 100.0%)","Murcia - Covera (1 camiones, 100.0%)"
Murcia - Songonera la Seca - Murcia - Covera,102,hs_206,37.8784253,-1.3857174,1,70.5,0.4,0.7,0.097,"Murcia - Songonera la Seca (1 camiones, 100.0%)","Murcia - Covera (1 camiones, 100.0%)"
Murcia - Songonera la Seca - Murcia - Covera,103,hs_1,37.97918166649245,-1.1542512174932587,1,98.6,0.2,0.5,0.112,"Murcia - Songonera la Seca (1 camiones, 100.0%)","Murcia - Covera (1 camiones, 100.0%)"
Murcia - Songonera la Seca - Murcia - Covera,103,hs_19,37.85205178120245,-1.0301155863185825,1,28.7,0.5,0.1,0.062,"Murcia - Songonera la Seca (1 camiones, 100.0%)","Murcia - Covera (1 camiones, 100.0%)"
Murcia - Songonera la Seca - Murcia - Covera,104,hs_1,37.97918166649245,-1.1542512174932587,2,163.0,0.1,0.2,0.193,"Murcia - Songonera la Seca (2 camiones, 100.0%)","Murcia - Covera (2 camiones, 100.0%)"
Murcia - Songonera la Seca - Murcia - Covera,105,hs_153,38.1165791,-1.2874639,1,33.4,0.3,0.7,0.053,"Murcia - Songonera la Seca (1 camiones, 100.0%)","Murcia - Covera (1 camiones, 100.0%)"
Murcia - Songonera la Seca - Murcia - Covera,106,hs_1,37.97918166649245,-1.1542512174932587,2,21.6,0.0,0.3,0.045,"Murcia - Songonera la Seca (2 camiones, 100.0%)","Murcia - Covera (2 camiones, 100.0%)"
Murcia - Songonera la Seca - Murcia - Covera,107,hs_1,37.97918166649245,-1.1542512174932587,2,13.4,0.1,0.0,0.044,"Murcia - Songonera la Seca (2 camiones, 100.0%)","Murcia - Covera (2 camiones, 100.0%)"
Murcia - Songonera la Seca - Murcia - Covera,108,hs_122,37.832241873009565,-1.3951284699167805,1,55.9,0.4,0.5,0.083,"Murcia - Songonera la Seca (1 camiones, 100.0%)","Murcia - Covera (1 camiones, 100.0%)"
Murcia - Songonera la Seca - Tarragona - Constantí,0,hs_198,38.7319832,0.2233175,1,391.3,2.0,3.7,0.433,"Murcia - Songonera la Seca (1 camiones, 100.0%)","Tarragona - Constantí (1 camiones, 100.0%)"
Murcia - Songonera la Seca - Tarragona - Constantí,0,hs_216,38.723906199999995,0.1774655,1,445.4,1.9,3.8,0.427,"Murcia - Songonera la Seca (1 camiones, 100.0%)","Tarragona - Constantí (1 camiones, 100.0%)"
Murcia - Songonera la Seca - Valencia: Sagunto,0,hs_1,37.97918166649245,-1.1542512174932587,3,26.2,0.1,2.5,0.08,"Murcia - Songonera la Seca (3 camiones, 100.0%)","Valencia: Sagunto (3 camiones, 100.0%)"
Murcia - Songonera la Seca - Valencia: Sagunto,0,hs_111,38.3193324,-1.469196,1,196.5,0.8,2.4,0.25,"Murcia - Songonera la Seca (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Murcia - Songonera la Seca - Valencia: Sagunto,0,hs_141,38.47185939428232,-1.3182663641453247,2,12.1,0.7,2.0,0.082,"Murcia - Songonera la Seca (2 camiones, 100.0%)","Valencia: Sagunto (2 camiones, 100.0%)"
Murcia - Songonera la Seca - Valencia: Sagunto,0,hs_170,38.06827383811818,-1.1992726715157356,1,167.6,0.2,2.5,0.181,"Murcia - Songonera la Seca (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Murcia - Songonera la Seca - Valencia: Sagunto,0,hs_182,38.6395192,-1.0762726,1,86.6,1.0,1.5,0.153,"Murcia - Songonera la Seca (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Murcia - Songonera la Seca - Valencia: Sagunto,0,hs_186,38.7097039,-1.0232066,2,23.0,1.2,1.7,0.127,"Murcia - Songonera la Seca (2 camiones, 100.0%)","Valencia: Sagunto (2 camiones, 100.0%)"
Murcia - Songonera la Seca - Valencia: Sagunto,0,hs_190,39.206378,-0.5090914,1,34.5,1.9,0.8,0.161,"Murcia - Songonera la Seca (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Murcia - Songonera la Seca - Valencia: Sagunto,0,hs_202,38.2809379,-1.3153279,1,50.5,0.5,2.2,0.084,"Murcia - Songonera la Seca (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Murcia - Songonera la Seca - Valencia: Sagunto,0,hs_26,38.4272575,-1.2943219,1,24.2,0.8,2.2,0.078,"Murcia - Songonera la Seca (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Murcia - Songonera la Seca - Valencia: Sagunto,0,hs_30,38.22691046070282,-1.3675796639146043,2,15.2,0.3,2.1,0.059,"Murcia - Songonera la Seca (2 camiones, 100.0%)","Valencia: Sagunto (2 camiones, 100.0%)"
Murcia - Songonera la Seca - Valencia: Sagunto,0,hs_74,38.60849067469595,-1.1020331495945948,4,15.4,1.0,1.5,0.153,"Murcia - Songonera la Seca (4 camiones, 100.0%)","Valencia: Sagunto (4 camiones, 100.0%)"
Tarragona - Constantí - Murcia - Songonera la Seca,0,hs_182,38.6395192,-1.0762726,2,32.5,3.7,1.0,0.303,"Tarragona - Constantí (2 camiones, 100.0%)","Murcia - Songonera la Seca (2 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,0,hs_118,41.084755424254915,1.0521744218446467,2,49.2,0.2,2.5,0.086,"Tarragona - Constantí (2 camiones, 100.0%)","Valencia: Sagunto (2 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,0,hs_127,40.59663270534688,0.4469972660627485,3,11.5,1.1,1.7,0.132,"Tarragona - Constantí (3 camiones, 100.0%)","Valencia: Sagunto (3 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,0,hs_145,41.113529304609074,1.2295401797257042,1,154.4,0.2,2.4,0.168,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,0,hs_152,41.169624,1.1694112,1,98.8,0.2,2.4,0.112,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,0,hs_158,40.8618707,0.7711919,1,31.3,0.7,2.0,0.078,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,0,hs_166,40.9797303,0.8970464000000001,1,38.1,0.4,2.5,0.065,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,0,hs_176,40.8120871,0.6944576,1,21.3,0.7,2.0,0.068,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,0,hs_181,40.9906414,0.9132546999999999,1,24.7,0.5,2.4,0.058,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,0,hs_191,40.41318051684211,0.37188062842105274,1,31.0,1.2,1.6,0.111,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,0,hs_29,40.7628836795878,0.6098710149821641,2,18.9,0.7,1.7,0.089,"Tarragona - Constantí (2 camiones, 100.0%)","Valencia: Sagunto (2 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,0,hs_40,40.21879136684891,0.18866461234532372,2,10.9,1.4,1.0,0.128,"Tarragona - Constantí (2 camiones, 100.0%)","Valencia: Sagunto (2 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,0,hs_44,40.716464497783576,0.5676000172099088,3,10.6,0.9,1.7,0.118,"Tarragona - Constantí (3 camiones, 100.0%)","Valencia: Sagunto (3 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,0,hs_45,41.00867901071428,0.9238213967698282,3,14.7,0.5,2.1,0.095,"Tarragona - Constantí (3 camiones, 100.0%)","Valencia: Sagunto (3 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,0,hs_52,40.0016063918227,-0.05213014562476117,1,11.1,1.8,0.7,0.131,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,0,hs_57,40.7161235973157,0.5862551624586656,8,18.0,0.8,1.8,0.236,"Tarragona - Constantí (8 camiones, 100.0%)","Valencia: Sagunto (8 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,0,hs_70,40.13627724762968,0.16597393088399331,2,10.9,1.6,0.8,0.141,"Tarragona - Constantí (2 camiones, 100.0%)","Valencia: Sagunto (2 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,0,hs_86,40.4657779,0.3791524,1,23.6,1.2,1.5,0.104,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,0,hs_95,40.525081668440684,0.44452480611788114,1,23.0,0.9,1.3,0.083,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,1,hs_209,40.0822418,0.1212488,1,43.2,1.5,0.8,0.143,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,1,hs_27,40.0405806,0.0325177,1,22.9,1.8,0.9,0.143,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,1,hs_29,40.7628836795878,0.6098710149821641,1,57.5,0.9,1.6,0.118,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,1,hs_38,41.14215620190965,1.2245304318294583,1,17.4,0.2,2.3,0.031,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,1,hs_57,40.7161235973157,0.5862551624586656,2,10.4,0.8,1.6,0.087,"Tarragona - Constantí (2 camiones, 100.0%)","Valencia: Sagunto (2 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,1,hs_84,40.3941968,0.41407630000000006,1,40.9,1.3,1.4,0.128,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,2,hs_113,39.5639299,-0.43278849999999996,1,594.4,2.9,0.2,0.493,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,2,hs_14,39.98996989539878,-0.09945761748466257,1,22.0,2.1,0.4,0.162,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,2,hs_6,41.10809466195948,1.1315269465134399,1,10.7,0.2,2.5,0.024,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,2,hs_65,39.857858,-0.1596931,1,66.8,2.3,0.4,0.22,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,2,hs_98,41.3386696,1.2673807,1,253.9,0.6,3.1,0.294,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,3,hs_121,39.943962808610344,-0.16781056904432132,1,70.8,2.0,0.4,0.204,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,4,hs_138,39.6387134,-0.3039965,1,24.9,2.1,0.1,0.165,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,4,hs_6,41.10809466195948,1.1315269465134399,2,10.9,0.2,2.1,0.048,"Tarragona - Constantí (2 camiones, 100.0%)","Valencia: Sagunto (2 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,5,hs_191,40.41318051684211,0.37188062842105274,1,11.0,1.4,1.2,0.104,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,5,hs_52,40.0016063918227,-0.05213014562476117,1,12.0,1.9,0.6,0.139,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,6,hs_211,40.5436726,0.3919969,1,23.0,1.0,1.4,0.09,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,6,hs_38,41.14215620190965,1.2245304318294583,1,240.1,0.1,2.2,0.247,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,6,hs_40,40.21879136684891,0.18866461234532372,1,35.3,1.6,0.8,0.142,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,7,hs_127,40.59663270534688,0.4469972660627485,1,10.9,1.1,1.5,0.084,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,7,hs_158,40.8618707,0.7711919,1,14.7,0.5,1.8,0.048,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,7,hs_191,40.41318051684211,0.37188062842105274,1,11.2,1.2,1.6,0.091,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,7,hs_44,40.716464497783576,0.5676000172099088,1,11.7,0.8,1.7,0.065,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,7,hs_52,40.0016063918227,-0.05213014562476117,1,20.5,1.6,0.6,0.127,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,7,hs_57,40.7161235973157,0.5862551624586656,1,13.3,0.6,1.7,0.053,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,8,hs_205,39.673308,-0.3242107,1,135.6,2.2,0.2,0.282,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Tarragona - Constantí - Valencia: Sagunto,8,hs_38,41.14215620190965,1.2245304318294583,1,31.3,0.1,2.2,0.038,"Tarragona - Constantí (1 camiones, 100.0%)","Valencia: Sagunto (1 camiones, 100.0%)"
Valencia: Sagunto - Madrid- Leganés,0,hs_125,40.3780868,-3.6395877,1,173.8,3.5,0.2,0.407,"Valencia: Sagunto (1 camiones, 100.0%)","Madrid- Leganés (1 camiones, 100.0%)"
Valencia: Sagunto - Madrid- Leganés,0,hs_90,40.3686102,-3.6511876,1,30.4,3.5,0.2,0.264,"Valencia: Sagunto (1 camiones, 100.0%)","Madrid- Leganés (1 camiones, 100.0%)"
Valencia: Sagunto - Murcia - Songonera la Seca,0,hs_100,38.7403385,-0.9297536,1,23.1,1.4,1.3,0.116,"Valencia: Sagunto (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Valencia: Sagunto - Murcia - Songonera la Seca,0,hs_114,38.7676252,-0.889596,1,123.4,1.5,1.3,0.223,"Valencia: Sagunto (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Valencia: Sagunto - Murcia - Songonera la Seca,0,hs_210,38.403314,-1.223683,1,31.2,2.1,0.7,0.171,"Valencia: Sagunto (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Valencia: Sagunto - Murcia - Songonera la Seca,0,hs_78,38.9794197,-0.6005809,2,40.8,1.2,1.6,0.144,"Valencia: Sagunto (2 camiones, 100.0%)","Murcia - Songonera la Seca (2 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,0,hs_103,39.9749005,-0.1443582,1,31.7,0.6,2.0,0.072,"Valencia: Sagunto (1 camiones, 100.0%)","Tarragona - Constantí (1 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,0,hs_108,39.8336538,-0.1687363,1,47.5,0.4,2.1,0.074,"Valencia: Sagunto (1 camiones, 100.0%)","Tarragona - Constantí (1 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,0,hs_113,39.5639299,-0.43278849999999996,1,74.3,0.4,2.3,0.101,"Valencia: Sagunto (1 camiones, 100.0%)","Tarragona - Constantí (1 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,0,hs_117,41.1448485,1.2880802,1,102.6,2.5,0.3,0.269,"Valencia: Sagunto (1 camiones, 100.0%)","Tarragona - Constantí (1 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,0,hs_135,40.1546647,0.1744321,1,36.1,0.8,1.9,0.089,"Valencia: Sagunto (1 camiones, 100.0%)","Tarragona - Constantí (1 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,0,hs_14,39.98996989539878,-0.09945761748466257,4,49.3,0.4,1.9,0.147,"Valencia: Sagunto (4 camiones, 100.0%)","Tarragona - Constantí (4 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,0,hs_142,41.13804067498429,1.116396369893149,2,13.1,2.4,0.1,0.197,"Valencia: Sagunto (2 camiones, 100.0%)","Tarragona - Constantí (2 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,0,hs_160,40.7910273,0.6028153,1,43.2,1.8,0.9,0.163,"Valencia: Sagunto (1 camiones, 100.0%)","Tarragona - Constantí (1 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,0,hs_161,40.25902355685367,0.22764872550607287,3,32.5,1.1,1.5,0.153,"Valencia: Sagunto (3 camiones, 100.0%)","Tarragona - Constantí (3 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,0,hs_177,40.5116083,0.4752679,2,33.4,1.5,1.1,0.157,"Valencia: Sagunto (2 camiones, 100.0%)","Tarragona - Constantí (2 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,0,hs_184,40.5892528,0.4636367,1,48.3,1.7,1.1,0.162,"Valencia: Sagunto (1 camiones, 100.0%)","Tarragona - Constantí (1 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,0,hs_193,40.5846413,0.4115094,1,33.6,1.6,1.0,0.14,"Valencia: Sagunto (1 camiones, 100.0%)","Tarragona - Constantí (1 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,0,hs_204,40.482854100000004,0.3918384999999999,1,30.0,1.6,1.1,0.137,"Valencia: Sagunto (1 camiones, 100.0%)","Tarragona - Constantí (1 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,0,hs_211,40.5436726,0.3919969,1,57.2,1.5,1.0,0.157,"Valencia: Sagunto (1 camiones, 100.0%)","Tarragona - Constantí (1 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,0,hs_29,40.7628836795878,0.6098710149821641,2,22.1,1.9,0.7,0.172,"Valencia: Sagunto (2 camiones, 100.0%)","Tarragona - Constantí (2 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,0,hs_45,41.00867901071428,0.9238213967698282,4,12.6,2.2,0.4,0.23,"Valencia: Sagunto (4 camiones, 100.0%)","Tarragona - Constantí (4 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,0,hs_48,40.5649997,0.4301022,3,48.0,1.4,1.0,0.188,"Valencia: Sagunto (3 camiones, 100.0%)","Tarragona - Constantí (3 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,0,hs_6,41.10809466195948,1.1315269465134399,4,15.7,2.3,0.2,0.24,"Valencia: Sagunto (4 camiones, 100.0%)","Tarragona - Constantí (4 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,0,hs_70,40.13627724762968,0.16597393088399331,1,44.9,0.9,2.0,0.105,"Valencia: Sagunto (1 camiones, 100.0%)","Tarragona - Constantí (1 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,0,hs_72,39.8558163,-0.1463257,1,43.9,0.4,2.4,0.071,"Valencia: Sagunto (1 camiones, 100.0%)","Tarragona - Constantí (1 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,0,hs_85,40.28176434592893,0.22739738178137656,2,12.7,1.0,1.4,0.103,"Valencia: Sagunto (2 camiones, 100.0%)","Tarragona - Constantí (2 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,0,hs_9,40.234146980172895,0.20807058045480173,2,11.0,1.0,1.5,0.101,"Valencia: Sagunto (2 camiones, 100.0%)","Tarragona - Constantí (2 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,0,hs_91,40.7532195,0.6307317,1,23.5,2.0,0.8,0.157,"Valencia: Sagunto (1 camiones, 100.0%)","Tarragona - Constantí (1 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,0,hs_95,40.525081668440684,0.44452480611788114,3,33.9,1.5,0.9,0.181,"Valencia: Sagunto (3 camiones, 100.0%)","Tarragona - Constantí (3 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,1,hs_145,41.113529304609074,1.2295401797257042,1,142.2,2.2,0.2,0.289,"Valencia: Sagunto (1 camiones, 100.0%)","Tarragona - Constantí (1 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,1,hs_88,39.6567571,-0.221225,1,70.8,0.1,2.2,0.077,"Valencia: Sagunto (1 camiones, 100.0%)","Tarragona - Constantí (1 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,1,hs_94,40.3978174,0.3799027,2,44.1,1.1,1.2,0.141,"Valencia: Sagunto (2 camiones, 100.0%)","Tarragona - Constantí (2 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,2,hs_127,40.59663270534688,0.4469972660627485,10,13.6,1.5,1.1,0.325,"Valencia: Sagunto (10 camiones, 100.0%)","Tarragona - Constantí (10 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,2,hs_56,40.0658693,0.1155999,1,50.0,0.7,1.7,0.097,"Valencia: Sagunto (1 camiones, 100.0%)","Tarragona - Constantí (1 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,3,hs_157,40.6236018,0.5896912,1,599.5,1.5,0.0,0.4,"Valencia: Sagunto (1 camiones, 100.0%)","Tarragona - Constantí (1 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,3,hs_6,41.10809466195948,1.1315269465134399,1,26.7,2.3,0.1,0.18,"Valencia: Sagunto (1 camiones, 100.0%)","Tarragona - Constantí (1 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,4,hs_179,40.3080696,0.2280696,1,33.8,1.2,1.6,0.114,"Valencia: Sagunto (1 camiones, 100.0%)","Tarragona - Constantí (1 camiones, 100.0%)"
Valencia: Sagunto - Tarragona - Constantí,4,hs_9,40.234146980172895,0.20807058045480173,1,66.7,1.1,1.6,0.14,"Valencia: Sagunto (1 camiones, 100.0%)","Tarragona - Constantí (1 camiones, 100.0%)"
